Unnamed: 0;y;x;year;month;pm10;o3;co;t2;ws;wd;rn;Codigo localidad;MuertesxPM25;Poblacion;RF;pm25
183.0;11.0;9.0;2009.0;12.0;42.407;9.282;1.25;13.755;0.86;169.1;0.131;2.0;1.0;139559.0;18.947750000000003;
184.0;11.0;9.0;2010.0;1.0;46.125;11.841;1.07;13.825;0.995;185.393;0.073;2.0;36.0;142753.0;18.738916666666665;
185.0;11.0;9.0;2010.0;2.0;47.472;11.32;1.128;13.955;1.007;187.902;0.107;2.0;28.0;142753.0;22.275750000000002;
186.0;11.0;9.0;2010.0;3.0;46.977;11.047;1.083;13.964;1.005;190.55;0.153;2.0;81.0;142753.0;21.744833333333332;
187.0;11.0;9.0;2010.0;4.0;41.072;8.551;1.116;13.881;0.987;183.977;0.106;2.0;10.0;142753.0;20.208000000000002;
188.0;11.0;9.0;2010.0;5.0;41.19;7.36;1.136;13.764;0.971;182.085;0.103;2.0;4.0;142753.0;18.185;
189.0;11.0;9.0;2010.0;6.0;39.09;7.426;1.123;13.704;0.996;175.069;0.067;2.0;4.0;142753.0;17.201333333333334;
190.0;11.0;9.0;2010.0;7.0;37.842;7.861;1.083;13.733;1.022;167.764;0.055;2.0;7.0;142753.0;16.54733333333333;
191.0;11.0;9.0;2010.0;8.0;38.254;9.226;1.111;13.754;1.03;168.973;0.055;2.0;9.0;142753.0;16.90341666666667;
192.0;11.0;9.0;2010.0;9.0;39.191;9.401;1.137;13.77;1.029;169.02;0.058;2.0;8.0;142753.0;17.03741666666667;
193.0;11.0;9.0;2010.0;10.0;42.326;9.134;1.188;13.78;0.915;180.325;0.135;2.0;4.0;142753.0;20.44125;
194.0;11.0;9.0;2010.0;11.0;43.554;8.564;1.246;13.761;0.914;180.55;0.159;2.0;5.0;142753.0;20.712416666666666;
195.0;11.0;9.0;2010.0;12.0;42.586;8.642;1.217;13.795;0.905;178.544;0.153;2.0;7.0;142753.0;20.11366666666667;
196.0;11.0;9.0;2011.0;1.0;46.294;11.546;1.049;13.812;1.006;187.501;0.078;2.0;59.0;145455.0;18.738916666666665;
197.0;11.0;9.0;2011.0;2.0;47.505;11.633;1.063;13.827;1.021;188.402;0.102;2.0;45.0;145455.0;22.215833333333332;
198.0;11.0;9.0;2011.0;3.0;48.662;9.981;1.351;13.873;0.959;188.316;0.167;2.0;22.0;145455.0;22.40366666666667;
199.0;11.0;9.0;2011.0;4.0;42.804;8.374;1.108;13.884;1.008;184.643;0.154;2.0;14.0;145455.0;21.574333333333332;
200.0;11.0;9.0;2011.0;5.0;41.587;6.943;1.089;13.758;0.986;191.03;0.175;2.0;23.0;145455.0;19.412916666666668;
201.0;11.0;9.0;2011.0;6.0;38.613;7.396;1.076;13.697;1.01;178.95;0.065;2.0;12.0;145455.0;16.47125;
202.0;11.0;9.0;2011.0;7.0;38.71;7.465;1.101;13.723;1.039;167.317;0.05;2.0;9.0;145455.0;16.838583333333336;
203.0;11.0;9.0;2011.0;8.0;37.826;9.232;1.043;13.803;1.044;155.935;0.046;2.0;11.0;145455.0;16.74091666666667;
204.0;11.0;9.0;2011.0;9.0;39.766;9.558;1.124;13.79;1.08;153.147;0.052;2.0;11.0;145455.0;17.445500000000006;
205.0;11.0;9.0;2011.0;10.0;42.114;9.012;1.147;13.837;1.028;153.774;0.129;2.0;6.0;145455.0;19.319833333333335;
206.0;11.0;9.0;2011.0;11.0;43.822;8.288;1.218;13.831;0.936;153.948;0.15;2.0;4.0;145455.0;20.11283333333333;
207.0;11.0;9.0;2011.0;12.0;43.529;8.231;1.215;13.84;0.96;153.292;0.144;2.0;6.0;145455.0;20.313083333333335;
208.0;11.0;9.0;2012.0;1.0;45.832;11.871;1.021;13.873;1.054;157.305;0.077;2.0;22.0;147658.0;20.024666666666665;
209.0;11.0;9.0;2012.0;2.0;46.082;12.474;0.961;14.222;1.12;160.807;0.095;2.0;87.0;147658.0;18.083666666666666;
210.0;11.0;9.0;2012.0;3.0;46.48;11.141;1.131;13.969;1.095;155.37;0.174;2.0;32.0;147658.0;19.324166666666667;
211.0;11.0;9.0;2012.0;4.0;40.544;9.043;1.083;13.929;1.058;155.9;0.122;2.0;12.0;147658.0;19.866;
212.0;11.0;9.0;2012.0;5.0;39.873;7.516;1.097;13.858;1.041;156.98;0.126;2.0;12.0;147658.0;16.951750000000004;
213.0;11.0;9.0;2012.0;6.0;37.919;7.837;1.052;13.797;1.089;153.488;0.056;2.0;9.0;147658.0;16.899500000000003;
214.0;11.0;9.0;2012.0;7.0;36.837;8.201;1.028;13.815;1.087;152.588;0.045;2.0;5.0;147658.0;16.329000000000004;
215.0;11.0;9.0;2012.0;8.0;37.034;9.647;1.045;13.8;1.087;152.041;0.047;2.0;6.0;147658.0;16.883916666666668;
216.0;11.0;9.0;2012.0;9.0;38.772;9.783;1.106;13.803;1.09;153.478;0.05;2.0;6.0;147658.0;17.39;
217.0;11.0;9.0;2012.0;10.0;42.651;9.309;1.141;13.832;1.041;153.758;0.124;2.0;7.0;147658.0;19.319833333333335;
218.0;11.0;9.0;2012.0;11.0;43.233;8.549;1.206;13.84;1.003;154.783;0.146;2.0;7.0;147658.0;20.289166666666667;
219.0;11.0;9.0;2012.0;12.0;43.811;8.396;1.206;13.847;0.963;152.465;0.141;2.0;4.0;147658.0;20.13675;
220.0;11.0;9.0;2013.0;1.0;47.417;10.835;1.099;14.173;1.104;159.073;0.061;2.0;51.0;149412.0;19.518333333333334;
221.0;11.0;9.0;2013.0;2.0;47.998;10.879;1.102;14.222;1.097;161.466;0.086;2.0;99.0;149412.0;20.4905;
222.0;11.0;9.0;2013.0;3.0;48.169;10.711;1.16;14.138;1.098;156.343;0.1;2.0;8.0;149412.0;21.28775;
223.0;11.0;9.0;2013.0;4.0;40.848;9.233;1.079;14.076;1.109;154.215;0.17;2.0;24.0;149412.0;19.879499999999997;
224.0;11.0;9.0;2013.0;5.0;38.604;7.856;1.064;14.034;1.091;157.608;0.114;2.0;8.0;149412.0;16.609750000000002;
225.0;11.0;9.0;2013.0;6.0;36.8;8.0;1.018;13.908;1.123;152.824;0.055;2.0;7.0;149412.0;17.916416666666667;
226.0;11.0;9.0;2013.0;7.0;36.472;8.051;1.026;13.912;1.118;154.27;0.042;2.0;8.0;149412.0;17.19425;
227.0;11.0;9.0;2013.0;8.0;37.831;9.544;1.04;13.928;1.11;151.654;0.043;2.0;11.0;149412.0;17.85675;
228.0;11.0;9.0;2013.0;9.0;39.07;9.767;1.082;13.944;1.095;151.392;0.047;2.0;8.0;149412.0;18.121833333333335;
229.0;11.0;9.0;2013.0;10.0;42.746;8.952;1.133;13.959;1.066;154.569;0.11;2.0;7.02;149412.0;19.36375;
230.0;11.0;9.0;2013.0;11.0;46.012;8.168;1.288;13.948;0.93;155.254;0.125;2.0;2.0;149412.0;20.765583333333332;
231.0;11.0;9.0;2013.0;12.0;45.771;7.954;1.267;13.968;0.936;154.046;0.136;2.0;4.0;149412.0;20.682333333333332;
232.0;11.0;9.0;2014.0;1.0;49.439;11.114;1.148;14.343;1.097;157.588;0.063;2.0;70.0;150818.0;22.065;
233.0;11.0;9.0;2014.0;2.0;51.551;10.185;1.312;14.371;1.046;159.97;0.085;2.0;56.0;150818.0;24.146083333333337;
234.0;11.0;9.0;2014.0;3.0;49.587;10.434;1.232;14.255;1.057;157.844;0.14;2.0;21.0;150818.0;23.449333333333332;
235.0;11.0;9.0;2014.0;4.0;41.002;9.483;1.095;14.269;1.102;158.539;0.107;2.0;13.0;150818.0;22.369916666666665;
236.0;11.0;9.0;2014.0;5.0;39.617;7.783;1.116;14.18;1.101;160.273;0.1;2.0;6.0;150818.0;17.7765;
237.0;11.0;9.0;2014.0;6.0;37.658;7.937;1.019;14.065;1.119;155.021;0.052;2.0;11.0;150818.0;17.959916666666672;
238.0;11.0;9.0;2014.0;7.0;37.32;8.111;1.011;14.04;1.125;154.869;0.043;2.0;12.0;150818.0;16.97441666666667;
239.0;11.0;9.0;2014.0;8.0;36.812;9.554;1.017;14.083;1.118;156.733;0.044;2.0;7.0;150818.0;17.81325;
240.0;11.0;9.0;2014.0;9.0;39.618;9.895;1.083;14.075;1.123;154.191;0.058;2.0;15.0;150818.0;18.178416666666667;
241.0;11.0;9.0;2014.0;10.0;44.213;9.036;1.083;14.083;1.023;156.492;0.119;2.0;26.0;150818.0;20.325;
242.0;11.0;9.0;2014.0;11.0;46.744;8.181;1.31;14.102;0.915;157.594;0.122;2.0;2.0;150818.0;21.689916666666665;
243.0;11.0;9.0;2014.0;12.0;45.048;8.385;1.249;14.097;0.989;156.25;0.136;2.0;13.0;150818.0;20.860333333333333;
244.0;11.0;9.0;2015.0;1.0;54.963;11.281;1.314;16.28;1.056;157.413;0.054;2.0;116.0;151996.0;32.80716666666667;
245.0;11.0;9.0;2015.0;2.0;66.19;11.394;1.476;15.857;1.137;163.227;0.053;2.0;24.0;151996.0;46.005;46.00541012216404
246.0;11.0;9.0;2015.0;3.0;59.201;11.389;1.402;15.72;1.146;156.219;0.1;2.0;18.0;151996.0;42.1275;43.51227336122734
247.0;11.0;9.0;2015.0;4.0;39.614;10.633;1.136;15.917;1.254;144.159;0.02;2.0;17.0;151996.0;22.06775;29.0140866873065
248.0;11.0;9.0;2015.0;5.0;44.678;10.673;1.124;16.126;1.25;153.105;0.014;2.0;13.0;151996.0;26.944999999999997;28.48800539083558
249.0;11.0;9.0;2015.0;6.0;31.742;7.813;0.981;15.57;1.146;160.303;0.038;2.0;5.0;151996.0;18.651083333333332;19.99131652661064
250.0;11.0;9.0;2015.0;7.0;36.48;7.34;1.05;16.115;1.071;156.75;0.022;2.0;11.0;151996.0;21.064833333333336;20.96415620641562
251.0;11.0;9.0;2015.0;8.0;35.258;8.526;1.161;16.269;0.907;145.374;0.022;2.0;5.0;151996.0;22.741250000000004;23.82777777777778
252.0;11.0;9.0;2015.0;9.0;42.707;11.436;1.221;14.429;0.861;139.136;0.024;2.0;8.0;151996.0;23.284166666666668;24.36300578034682
253.0;11.0;9.0;2015.0;10.0;47.603;9.779;1.388;15.835;0.746;170.617;0.026;2.0;12.0;151996.0;28.48766666666667;30.03116531165312
254.0;11.0;9.0;2015.0;11.0;51.523;6.591;1.483;16.181;0.57;162.554;0.08;2.0;3.0;151996.0;30.23541666666667;30.79805013927577
255.0;11.0;9.0;2015.0;12.0;34.58;7.518;1.258;16.081;0.799;168.671;0.009;2.0;9.0;151996.0;19.318500000000004;20.2109500805153
256.0;11.0;9.0;2016.0;1.0;68.322;11.15;1.512;17.72;0.568;195.347;0.008;2.0;28.0;153204.0;39.93216666666667;41.92597577388964
257.0;11.0;9.0;2016.0;2.0;56.302;10.798;1.468;17.539;0.985;160.018;0.046;2.0;36.0;153204.0;36.484;34.6762360446571
258.0;11.0;9.0;2016.0;3.0;64.579;12.287;1.467;17.783;0.984;135.627;0.061;2.0;26.0;153204.0;41.4805;40.61911170928668
259.0;11.0;9.0;2016.0;4.0;51.609;6.667;1.623;17.042;0.87;152.546;0.089;2.0;98.0;153204.0;31.702333333333332;32.8354609929078
260.0;11.0;9.0;2016.0;5.0;38.888;4.686;1.352;17.076;0.907;141.205;0.019;2.0;11.0;153204.0;23.506416666666667;26.45170454545455
261.0;11.0;9.0;2016.0;6.0;36.268;7.722;1.139;16.229;0.938;124.76;0.016;2.0;9.0;153204.0;21.29041666666667;21.24509803921569
262.0;11.0;9.0;2016.0;7.0;29.52;10.378;1.157;16.244;0.985;118.913;0.023;2.0;5.0;153204.0;14.83941666666667;16.824
263.0;11.0;9.0;2016.0;8.0;35.922;8.661;1.107;16.09;1.065;136.199;0.032;2.0;6.0;153204.0;21.099833333333333;
264.0;11.0;9.0;2016.0;9.0;51.184;8.579;1.494;15.925;0.962;129.31;0.065;2.0;5.0;153204.0;25.52508333333334;19.11913357400722
265.0;11.0;9.0;2016.0;10.0;55.032;9.486;1.814;16.385;0.816;146.051;0.141;2.0;1.0;153204.0;26.644833333333338;25.57692307692308
266.0;11.0;9.0;2016.0;11.0;54.548;7.68;1.461;16.076;0.796;165.865;0.189;2.0;5.0;153204.0;29.58125;28.89198606271777
267.0;11.0;9.0;2016.0;12.0;54.19;6.44;1.518;16.193;0.897;139.644;0.043;2.0;6.0;153204.0;27.923583333333337;26.91328671328671
268.0;11.0;9.0;2017.0;1.0;51.324;6.269;1.668;16.032;0.926;144.832;0.113;2.0;16.0;154506.0;27.272666666666666;23.99847094801223
269.0;11.0;9.0;2017.0;2.0;63.367;4.075;1.315;16.44;0.92;165.349;0.275;2.0;23.0;154506.0;30.06916666666667;29.22835820895522
270.0;11.0;9.0;2017.0;3.0;60.344;2.16;1.585;15.264;0.778;163.026;0.165;2.0;29.0;154506.0;32.66141666666667;32.60600375234522
271.0;11.0;9.0;2017.0;4.0;48.89;2.614;1.178;16.504;0.925;133.951;0.103;2.0;5.0;154506.0;26.174583333333334;25.91007194244604
272.0;11.0;9.0;2017.0;5.0;43.477;3.55;1.049;16.469;1.347;111.497;0.173;2.0;6.0;154506.0;23.00225;23.56545961002785
273.0;11.0;9.0;2017.0;6.0;41.466;2.002;1.312;16.376;1.199;126.261;0.054;2.0;10.0;154506.0;19.480333333333338;19.68713450292398
274.0;11.0;9.0;2017.0;7.0;30.841;8.399;0.892;15.737;1.718;132.118;0.014;2.0;7.0;154506.0;14.923083333333336;12.09299191374663
275.0;11.0;9.0;2017.0;8.0;35.7;4.546;1.07;16.298;1.835;121.142;0.035;2.0;20.0;154506.0;18.486;15.23141654978962
276.0;11.0;9.0;2017.0;9.0;42.473;3.645;1.139;16.53;1.279;129.064;0.032;2.0;86.0;154506.0;19.35716666666666;17.84982332155477
277.0;11.0;9.0;2017.0;10.0;45.477;5.012;1.219;16.061;0.922;142.603;0.088;2.0;5.0;154506.0;21.920083333333338;19.27389443651926
278.0;11.0;9.0;2017.0;11.0;62.674;3.89;1.565;16.126;0.701;156.321;0.119;2.0;48.0;154506.0;34.22891666666666;30.43847241867044
279.0;11.0;9.0;2017.0;12.0;51.652;3.939;1.178;16.255;0.25;157.31;0.05;2.0;3.0;154506.0;25.223583333333334;23.75492957746479
280.0;11.0;9.0;2018.0;1.0;45.686;11.056;0.886;15.756;1.092;132.2;0.063;2.0;47.0;156479.0;23.332250000000002;20.67532467532467
281.0;11.0;9.0;2018.0;2.0;62.173;10.486;0.973;16.162;1.014;190.838;0.055;2.0;82.0;156479.0;35.00633333333333;30.38650306748466
282.0;11.0;9.0;2018.0;3.0;53.242;10.684;0.93;16.116;0.907;184.274;0.068;2.0;11.0;156479.0;27.859499999999997;27.21216216216216
283.0;11.0;9.0;2018.0;4.0;49.799;5.051;1.247;15.309;0.81;179.604;0.112;2.0;17.0;156479.0;25.491250000000004;25.51156069364162
284.0;11.0;9.0;2018.0;5.0;40.669;5.418;1.167;15.868;1.014;141.405;0.191;2.0;18.0;156479.0;19.12516666666667;21.25087719298246
285.0;11.0;9.0;2018.0;6.0;26.201;7.121;0.922;15.666;1.252;199.54;0.107;2.0;6.0;156479.0;13.384916666666669;13.89406779661017
286.0;11.0;9.0;2018.0;7.0;35.149;6.871;0.946;15.256;0.998;209.023;0.037;2.0;3.0;156479.0;18.11741666666667;17.80459770114943
287.0;11.0;9.0;2018.0;8.0;35.823;7.873;1.082;15.913;1.04;156.855;0.041;2.0;5.0;156479.0;19.645416666666666;
288.0;11.0;9.0;2018.0;9.0;37.749;7.924;1.104;15.922;1.059;153.133;0.044;2.0;6.0;156479.0;19.49191666666667;
289.0;11.0;9.0;2018.0;10.0;43.44;7.375;1.228;15.961;1.219;104.186;0.086;2.0;2.0;156479.0;21.272833333333335;
290.0;11.0;9.0;2018.0;11.0;48.601;5.459;1.485;16.01;0.951;132.31;0.134;2.0;4.0;156479.0;24.404750000000003;
291.0;11.0;9.0;2018.0;12.0;40.019;8.249;1.407;15.907;1.474;63.34;0.003;2.0;5.0;156479.0;21.21775;29.1839258114374
292.0;11.0;9.0;2019.0;1.0;46.512;9.232;1.52;15.809;1.401;121.0;0.054;2.0;7.0;163148.0;26.036833333333337;27.80909090909091
293.0;11.0;9.0;2019.0;2.0;61.097;9.459;1.685;16.636;1.419;60.922;0.131;2.0;8.0;163148.0;37.66666666666667;37.67218045112782
294.0;11.0;9.0;2019.0;3.0;61.638;9.522;1.768;16.452;1.29;54.387;0.111;2.0;8.0;163148.0;37.72816666666667;40.45041322314049
295.0;11.0;9.0;2019.0;4.0;51.03;8.686;1.85;16.573;1.17;72.218;0.193;2.0;2.0;163148.0;25.73608333333333;30.29856938483548
296.0;11.0;9.0;2019.0;5.0;47.266;4.792;1.862;16.394;1.187;75.792;0.083;2.0;4.0;163148.0;22.574416666666664;23.47520661157025
297.0;11.0;9.0;2019.0;6.0;37.033;6.758;1.075;15.98;1.312;69.325;0.054;2.0;10.0;163148.0;18.882499999999997;
298.0;11.0;9.0;2019.0;7.0;36.399;7.128;1.068;15.965;1.351;66.045;0.045;2.0;17.0;163148.0;18.710583333333332;
299.0;11.0;9.0;2019.0;8.0;32.852;8.625;1.19;15.671;1.585;55.543;0.018;2.0;12.0;163148.0;14.443583333333336;14.54285714285714
300.0;11.0;9.0;2019.0;9.0;48.476;7.518;1.485;16.01;1.428;55.511;0.049;2.0;14.0;163148.0;21.831916666666668;20.17189835575486
301.0;11.0;9.0;2019.0;10.0;50.18;7.142;1.788;15.532;1.272;51.593;0.112;2.0;11.0;163148.0;23.999416666666672;22.92200557103064
302.0;11.0;9.0;2019.0;11.0;51.512;6.379;1.652;16.22;1.238;58.822;0.2;2.0;94.0;163148.0;26.408416666666664;27.62304347826087
303.0;11.0;9.0;2019.0;12.0;47.718;6.226;1.169;16.422;1.375;53.693;0.021;2.0;44.0;163148.0;25.75258333333333;25.48783783783784
304.0;11.0;9.0;2020.0;1.0;47.861;11.472;1.009;16.327;1.362;60.665;0.021;2.0;9.0;169786.0;27.413833333333333;26.1808367071525
305.0;11.0;9.0;2020.0;2.0;58.238;9.219;1.568;16.392;1.329;48.573;0.142;2.0;9.0;169786.0;33.162083333333335;32.53111432706223
306.0;11.0;9.0;2020.0;3.0;63.171;15.982;0.802;16.783;1.24;60.562;0.115;2.0;3.0;169786.0;40.310500000000005;42.99729364005412
307.0;11.0;9.0;2020.0;4.0;30.743;14.262;0.633;16.737;1.313;54.392;0.04;2.0;8.0;169786.0;17.35516666666667;18.73920454545454
308.0;11.0;9.0;2020.0;5.0;23.656;8.684;0.737;16.379;1.265;46.163;0.07;2.0;5.0;169786.0;12.133666666666668;13.05527777777778
309.0;11.0;9.0;2020.0;6.0;32.099;7.643;0.952;15.949;1.28;47.226;0.043;2.0;8.0;169786.0;15.927583333333333;14.97004279600571
310.0;11.0;9.0;2020.0;7.0;26.236;8.238;0.616;15.718;1.043;140.96;0.054;2.0;3.0;169786.0;12.203250000000002;11.99104683195592
311.0;11.0;9.0;2020.0;8.0;29.745;8.819;0.71;16.05;1.007;150.18;0.017;2.0;8.0;169786.0;13.227916666666667;14.01756756756757
312.0;11.0;9.0;2020.0;9.0;34.164;6.885;1.189;15.629;0.943;137.949;0.075;2.0;5.0;169786.0;18.3895;17.86398305084746
313.0;11.0;9.0;2020.0;10.0;38.648;7.546;1.37;16.027;0.95;162.942;0.028;2.0;9.0;169786.0;20.950333333333337;17.58509485094851
314.0;11.0;9.0;2020.0;11.0;49.671;6.596;1.982;15.591;0.672;193.777;0.316;2.0;48.0;169786.0;27.774749999999997;25.77513966480447
315.0;11.0;9.0;2020.0;12.0;45.326;6.881;1.199;16.017;0.838;197.765;0.112;2.0;29.0;169786.0;23.142666666666667;24.44101838755304
316.0;11.0;9.0;2021.0;1.0;36.804;11.761;0.739;15.865;0.977;197.761;0.009;2.0;16.27;173353.0;18.49258333333333;18.19364599092284
317.0;11.0;9.0;2021.0;2.0;45.073;8.746;2.249;16.342;0.956;213.698;0.032;2.0;13.22;173353.0;22.982083333333335;22.55267175572519
318.0;11.0;9.0;2021.0;3.0;47.736;12.141;0.753;15.224;0.886;214.685;0.096;2.0;12.73;173353.0;24.61633333333334;26.02249657064472
319.0;11.0;9.0;2021.0;4.0;24.53;10.314;1.34;16.383;0.994;238.87;0.092;2.0;17.0;173353.0;14.720083333333335;12.2218487394958
320.0;9.0;8.0;2008.0;1.0;44.212;13.761;1.062;13.99;1.652;141.616;0.098;10.0;455.0;783921.0;23.70716666666667;
321.0;9.0;8.0;2008.0;2.0;46.736;13.784;1.194;13.967;1.616;147.814;0.136;10.0;44.0;783921.0;23.126166666666666;
322.0;9.0;8.0;2008.0;3.0;44.585;14.444;1.057;13.937;1.65;149.08;0.151;10.0;116.0;783921.0;23.606916666666667;
323.0;9.0;8.0;2008.0;4.0;43.457;12.539;1.078;14.016;1.67;144.34;0.133;10.0;98.0;783921.0;23.60616666666667;
324.0;9.0;8.0;2008.0;5.0;41.897;10.017;1.035;14.081;1.721;138.942;0.146;10.0;65.0;783921.0;12.916333333333334;
325.0;9.0;8.0;2008.0;6.0;40.516;10.135;1.034;13.932;2.024;127.367;0.08;10.0;20.0;783921.0;11.895166666666666;
326.0;9.0;8.0;2008.0;7.0;43.044;11.245;1.104;13.736;2.02;128.247;0.066;10.0;39.0;783921.0;11.59425;
327.0;9.0;8.0;2008.0;8.0;42.894;15.23;0.968;13.713;2.181;124.404;0.065;10.0;41.0;783921.0;10.96625;
328.0;9.0;8.0;2008.0;9.0;46.065;18.162;1.058;13.72;2.523;102.539;0.022;10.0;31.0;783921.0;13.826916666666667;15.88521126760564
329.0;9.0;8.0;2008.0;10.0;52.264;15.034;1.28;13.594;1.778;162.784;0.113;10.0;18.0;783921.0;18.287666666666663;18.68230337078652
330.0;9.0;8.0;2008.0;11.0;54.331;10.468;1.367;13.761;1.477;198.758;0.145;10.0;21.0;783921.0;19.400166666666664;20.17063253012048
331.0;9.0;8.0;2008.0;12.0;60.888;10.615;1.186;13.645;1.777;193.056;0.105;10.0;12.0;783921.0;21.509;21.87969543147208
332.0;9.0;8.0;2009.0;1.0;45.776;10.639;1.115;13.625;1.921;147.788;0.087;10.0;72.0;783842.0;17.78225;17.29170243204578
333.0;9.0;8.0;2009.0;2.0;46.241;16.174;1.341;13.728;1.93;147.851;0.185;10.0;53.0;783842.0;17.70925;17.57670364500792
334.0;9.0;8.0;2009.0;3.0;51.198;12.292;1.99;13.763;1.733;153.593;0.179;10.0;30.0;783842.0;17.759583333333335;18.48005617977528
335.0;9.0;8.0;2009.0;4.0;32.125;13.577;1.498;14.242;1.949;162.231;0.071;10.0;368.0;783842.0;17.593666666666667;15.41629881154499
336.0;9.0;8.0;2009.0;5.0;40.785;12.625;1.228;14.118;1.925;143.767;0.017;10.0;148.0;783842.0;13.559916666666668;13.99531502423263
337.0;9.0;8.0;2009.0;6.0;45.641;11.529;0.934;13.96;2.219;126.235;0.069;10.0;99.0;783842.0;10.014250000000002;9.736
338.0;9.0;8.0;2009.0;7.0;37.132;13.581;0.754;13.353;2.548;102.282;0.052;10.0;29.0;783842.0;14.521916666666664;7.708230452674897
339.0;9.0;8.0;2009.0;8.0;29.584;14.09;0.866;14.06;2.312;133.935;0.027;10.0;20.0;783842.0;11.1295;9.92074592074592
340.0;9.0;8.0;2009.0;9.0;34.105;19.668;0.816;14.051;2.396;128.366;0.016;10.0;20.0;783842.0;12.507166666666665;10.92951096121416
341.0;9.0;8.0;2009.0;10.0;44.689;17.626;1.123;13.898;1.825;154.445;0.164;10.0;19.0;783842.0;14.811999999999998;15.12896
342.0;9.0;8.0;2009.0;11.0;45.842;14.611;1.145;14.31;1.561;173.543;0.117;10.0;20.0;783842.0;15.193416666666664;16.2050505050505
343.0;9.0;8.0;2009.0;12.0;46.116;8.08;1.131;14.034;1.771;134.918;0.087;10.0;15.0;783842.0;15.39925;15.97155688622754
344.0;9.0;8.0;2010.0;1.0;50.202;17.011;1.103;14.323;1.98;150.327;0.039;10.0;149.0;784404.0;17.251249999999995;17.93905817174515
345.0;9.0;8.0;2010.0;2.0;57.602;20.461;1.6;15.295;2.212;140.021;0.025;10.0;120.0;784404.0;21.624999999999996;20.79612903225807
346.0;9.0;8.0;2010.0;3.0;50.023;13.614;0.729;15.158;2.067;141.503;0.027;10.0;378.0;784404.0;19.10666666666667;18.17322033898305
347.0;9.0;8.0;2010.0;4.0;49.024;7.691;1.076;14.778;1.499;164.953;0.221;10.0;27.0;784404.0;19.27191666666667;17.22806451612903
348.0;9.0;8.0;2010.0;5.0;39.01;4.961;1.165;14.59;1.677;155.652;0.333;10.0;42.0;784404.0;13.652416666666666;13.96787878787879
349.0;9.0;8.0;2010.0;6.0;37.759;8.367;0.836;14.054;1.677;158.314;0.101;10.0;46.0;784404.0;12.537333333333335;11.47567567567568
350.0;9.0;8.0;2010.0;7.0;40.239;9.494;1.291;13.39;1.499;173.191;0.243;10.0;40.0;784404.0;13.285833333333334;13.44268077601411
351.0;9.0;8.0;2010.0;8.0;48.367;11.234;1.171;13.509;1.671;173.662;0.061;10.0;44.0;784404.0;18.3815;16.96652236652237
352.0;9.0;8.0;2010.0;9.0;60.303;14.209;1.115;13.564;1.491;191.125;0.113;10.0;20.0;784404.0;21.333;21.50614934114202
353.0;9.0;8.0;2010.0;10.0;49.4;13.537;1.001;13.699;1.62;184.193;0.228;10.0;26.0;784404.0;18.077666666666666;16.98058823529412
354.0;9.0;8.0;2010.0;11.0;51.594;11.888;1.147;13.438;1.262;206.183;0.323;10.0;24.0;784404.0;19.20716666666667;18.71649331352155
355.0;9.0;8.0;2010.0;12.0;51.633;13.079;1.22;13.222;1.464;185.631;0.226;10.0;18.0;784404.0;18.10425;18.52387596899225
356.0;9.0;8.0;2011.0;1.0;50.486;17.482;1.008;13.664;1.815;161.726;0.13;10.0;301.0;784935.0;17.45141666666667;16.85605187319885
357.0;9.0;8.0;2011.0;2.0;47.387;14.953;0.905;13.671;1.724;174.783;0.163;10.0;263.0;784935.0;16.769916666666667;16.71459968602826
358.0;9.0;8.0;2011.0;3.0;41.456;14.877;0.88;13.567;1.75;165.716;0.18;10.0;94.0;784935.0;14.908;14.76572504708098
359.0;9.0;8.0;2011.0;4.0;43.964;13.41;0.94;14.012;1.568;183.348;0.302;10.0;66.0;784935.0;15.721416666666665;15.54476190476191
360.0;9.0;8.0;2011.0;5.0;40.075;7.857;0.764;14.456;1.719;172.213;0.187;10.0;66.0;784935.0;13.774083333333335;12.67308917197452
361.0;9.0;8.0;2011.0;6.0;33.002;10.502;0.573;14.051;1.973;127.806;0.12;10.0;43.0;784935.0;10.474250000000003;9.845744680851064
362.0;9.0;8.0;2011.0;7.0;38.373;11.629;0.832;13.619;2.052;144.463;0.099;10.0;41.0;784935.0;12.245916666666666;11.73490196078431
363.0;9.0;8.0;2011.0;8.0;47.067;14.675;0.787;13.984;2.049;150.334;0.069;10.0;28.0;784935.0;14.616416666666666;13.35101694915254
364.0;9.0;8.0;2011.0;9.0;44.581;16.906;0.781;13.688;1.95;137.07;0.123;10.0;24.0;784935.0;13.733166666666667;13.90702875399361
365.0;9.0;8.0;2011.0;10.0;44.539;12.44;0.901;13.635;1.705;185.814;0.227;10.0;27.0;784935.0;15.878166666666665;14.28908507223114
366.0;9.0;8.0;2011.0;11.0;51.982;10.66;1.004;13.666;1.507;174.474;0.245;10.0;23.0;784935.0;19.72158333333333;17.29428571428572
367.0;9.0;8.0;2011.0;12.0;48.228;10.326;0.915;13.833;1.735;153.045;0.321;10.0;17.0;784935.0;16.850916666666667;15.03038922155688
368.0;9.0;8.0;2012.0;1.0;48.526;15.768;0.819;14.016;1.821;171.478;0.152;10.0;102.0;784983.0;15.885666666666667;14.67290780141844
369.0;9.0;8.0;2012.0;2.0;61.388;17.308;0.797;13.817;1.873;150.427;0.148;10.0;418.0;784983.0;19.906083333333335;17.98506787330317
