Unnamed: 0;y;x;year;month;pm10;o3;co;t2;ws;wd;rn;Codigo localidad;MuertesxPM25;Poblacion;XG;pm25
19737.0;16.0;8.0;2012.0;10.0;34.801;13.886;0.714;14.335;1.501;151.763;0.12;4.0;12.0;385095.0;12.385709;
19738.0;16.0;8.0;2012.0;11.0;38.116;13.723;0.745;14.367;1.308;158.019;0.194;4.0;9.0;385095.0;14.116621;
19739.0;16.0;8.0;2012.0;12.0;36.939;13.742;0.748;14.371;1.372;156.168;0.15;4.0;9.0;385095.0;13.737359;
19740.0;16.0;8.0;2013.0;1.0;49.509;14.823;0.802;14.486;1.523;163.731;0.098;4.0;128.0;384071.0;19.810328;
19741.0;16.0;8.0;2013.0;2.0;48.262;14.244;0.799;14.712;1.478;163.492;0.136;4.0;182.0;384071.0;21.8386;
19742.0;16.0;8.0;2013.0;3.0;47.145;13.586;0.856;14.699;1.425;162.003;0.179;4.0;28.0;384071.0;21.544994;
19743.0;16.0;8.0;2013.0;4.0;35.293;12.686;0.704;14.446;1.407;153.356;0.18;4.0;32.0;384071.0;15.350338;
19744.0;16.0;8.0;2013.0;5.0;33.376;10.653;0.688;14.315;1.413;151.273;0.166;4.0;22.0;384071.0;12.960832;
19745.0;16.0;8.0;2013.0;6.0;30.852;11.119;0.602;14.23;1.465;149.394;0.087;4.0;12.0;384071.0;10.544911;
19746.0;16.0;8.0;2013.0;7.0;31.455;11.325;0.632;14.194;1.466;143.908;0.099;4.0;17.0;384071.0;10.381344;
19747.0;16.0;8.0;2013.0;8.0;32.119;12.71;0.64;14.189;1.487;144.827;0.097;4.0;22.0;384071.0;11.222633;
19748.0;16.0;8.0;2013.0;9.0;31.646;13.393;0.647;14.206;1.485;146.325;0.089;4.0;17.0;384071.0;11.506178;
19749.0;16.0;8.0;2013.0;10.0;35.088;13.908;0.702;14.282;1.501;151.346;0.11;4.0;10.0;384071.0;12.912117;
19750.0;16.0;8.0;2013.0;11.0;37.396;12.785;0.724;14.369;1.321;157.445;0.205;4.0;11.0;384071.0;14.63972;
19751.0;16.0;8.0;2013.0;12.0;37.857;13.803;0.73;14.43;1.389;155.262;0.13;4.0;5.0;384071.0;14.01422;
19752.0;16.0;8.0;2014.0;1.0;50.25;14.713;0.75;14.463;1.518;164.214;0.1;4.0;224.0;383077.0;21.69985;
19753.0;16.0;8.0;2014.0;2.0;47.321;14.196;0.74;14.68;1.505;164.023;0.137;4.0;99.0;383077.0;23.257988;
19754.0;16.0;8.0;2014.0;3.0;46.372;13.463;0.763;14.645;1.424;159.387;0.173;4.0;39.0;383077.0;21.11963;
19755.0;16.0;8.0;2014.0;4.0;34.677;12.881;0.694;14.416;1.401;155.561;0.167;4.0;38.0;383077.0;16.301846;
19756.0;16.0;8.0;2014.0;5.0;33.927;10.631;0.683;14.381;1.44;148.924;0.138;4.0;14.0;383077.0;13.858306;
19757.0;16.0;8.0;2014.0;6.0;31.735;10.689;0.632;14.192;1.466;145.917;0.106;4.0;22.0;383077.0;11.646471;
19758.0;16.0;8.0;2014.0;7.0;29.129;11.499;0.623;14.161;1.511;142.5;0.094;4.0;24.0;383077.0;10.047753;
19759.0;16.0;8.0;2014.0;8.0;32.715;13.086;0.636;14.207;1.5;144.691;0.096;4.0;20.0;383077.0;12.033078;
19760.0;16.0;8.0;2014.0;9.0;32.123;13.506;0.645;14.217;1.491;146.983;0.089;4.0;15.0;383077.0;12.317764;
19761.0;16.0;8.0;2014.0;10.0;32.754;12.753;0.67;14.287;1.487;151.328;0.125;4.0;35.0;383077.0;13.274089;
19762.0;16.0;8.0;2014.0;11.0;36.869;12.629;0.718;14.348;1.328;155.656;0.206;4.0;13.0;383077.0;15.15978;
19763.0;16.0;8.0;2014.0;12.0;35.241;12.544;0.708;14.266;1.323;155.037;0.17;4.0;19.0;383077.0;15.07391;
19764.0;16.0;8.0;2015.0;1.0;36.974;14.587;0.617;14.321;1.48;166.95;0.09;4.0;265.0;382247.0;17.167856;
19765.0;16.0;8.0;2015.0;2.0;49.347;14.272;0.73;14.648;1.486;162.969;0.126;4.0;109.0;382247.0;23.753998;
19766.0;16.0;8.0;2015.0;3.0;48.453;13.925;0.751;14.66;1.434;158.005;0.165;4.0;45.0;382247.0;24.330692;
19767.0;16.0;8.0;2015.0;4.0;33.907;13.006;0.678;14.415;1.383;150.412;0.161;4.0;30.0;382247.0;16.259277;
19768.0;16.0;8.0;2015.0;5.0;30.72;10.878;0.643;14.308;1.366;150.358;0.132;4.0;30.0;382247.0;13.063679;
19769.0;16.0;8.0;2015.0;6.0;29.579;11.363;0.616;14.227;1.398;147.598;0.09;4.0;22.0;382247.0;10.895512;
19770.0;16.0;8.0;2015.0;7.0;29.379;11.54;0.563;14.17;1.416;144.553;0.084;4.0;13.0;382247.0;10.596781;
19771.0;16.0;8.0;2015.0;8.0;28.479;12.855;0.55;14.182;1.448;145.132;0.075;4.0;20.0;382247.0;10.849651;
19772.0;16.0;8.0;2015.0;9.0;29.251;13.432;0.567;14.187;1.44;148.206;0.078;4.0;17.0;382247.0;11.236646;
19773.0;16.0;8.0;2015.0;10.0;31.439;12.994;0.688;14.306;1.384;148.127;0.118;4.0;22.0;382247.0;13.167061;
19774.0;16.0;8.0;2015.0;11.0;33.279;12.741;0.684;14.303;1.288;156.132;0.204;4.0;12.0;382247.0;15.1252985;
19775.0;16.0;8.0;2015.0;12.0;30.065;12.896;0.574;14.138;1.399;150.211;0.062;4.0;11.0;382247.0;12.2522;
19776.0;16.0;8.0;2016.0;1.0;50.392;14.903;0.731;14.548;1.503;164.89;0.092;4.0;77.0;382102.0;22.09479;
19777.0;16.0;8.0;2016.0;2.0;48.546;14.236;0.723;14.724;1.464;164.16;0.134;4.0;80.0;382102.0;23.768719;
19778.0;16.0;8.0;2016.0;3.0;47.635;14.058;0.745;14.712;1.435;159.888;0.171;4.0;69.0;382102.0;24.734112;
19779.0;16.0;8.0;2016.0;4.0;33.686;13.045;0.632;14.421;1.384;154.123;0.156;4.0;240.0;382102.0;15.544586;
19780.0;16.0;8.0;2016.0;5.0;30.981;10.845;0.684;14.306;1.357;151.834;0.135;4.0;19.0;382102.0;13.070108;
19781.0;16.0;8.0;2016.0;6.0;29.66;11.076;0.62;14.231;1.382;147.982;0.098;4.0;29.0;382102.0;10.7166605;
19782.0;16.0;8.0;2016.0;7.0;29.596;11.503;0.56;14.183;1.433;143.921;0.077;4.0;11.0;382102.0;10.693438;
19783.0;16.0;8.0;2016.0;8.0;30.078;12.395;0.632;14.161;1.423;146.363;0.09;4.0;16.0;382102.0;11.379827;
19784.0;16.0;8.0;2016.0;9.0;30.361;13.297;0.633;14.201;1.434;147.425;0.089;4.0;14.0;382102.0;11.451198;
19785.0;16.0;8.0;2016.0;10.0;33.014;14.504;0.673;14.262;1.364;149.939;0.101;4.0;10.0;382102.0;13.942297;
19786.0;16.0;8.0;2016.0;11.0;33.132;12.599;0.697;14.282;1.264;157.941;0.217;4.0;18.0;382102.0;15.399051;
19787.0;16.0;8.0;2016.0;12.0;30.752;12.662;0.644;14.155;1.342;150.308;0.103;4.0;22.0;382102.0;12.998655;
19788.0;16.0;8.0;2017.0;1.0;36.906;14.072;0.642;14.326;1.485;166.142;0.098;4.0;59.0;382696.0;17.675333;
19789.0;16.0;8.0;2017.0;2.0;42.263;13.381;0.748;14.621;1.471;162.783;0.14;4.0;41.0;382696.0;20.75508;
19790.0;16.0;8.0;2017.0;3.0;46.856;13.147;0.747;14.659;1.416;162.406;0.179;4.0;51.0;382696.0;22.377928;
19791.0;16.0;8.0;2017.0;4.0;34.799;12.456;0.73;14.462;1.414;155.007;0.185;4.0;27.0;382696.0;16.600813;
19792.0;16.0;8.0;2017.0;5.0;33.042;10.411;0.719;14.353;1.383;154.094;0.179;4.0;23.0;382696.0;14.522317;
19793.0;16.0;8.0;2017.0;6.0;30.606;10.443;0.642;14.239;1.471;146.175;0.117;4.0;31.0;382696.0;12.133521;
19794.0;16.0;8.0;2017.0;7.0;30.226;10.85;0.659;14.16;1.467;144.132;0.107;4.0;28.0;382696.0;11.476083;
19795.0;16.0;8.0;2017.0;8.0;30.13;12.718;0.624;14.227;1.502;145.258;0.097;4.0;37.0;382696.0;11.732632;
19796.0;16.0;8.0;2017.0;9.0;31.159;13.625;0.61;14.274;1.467;149.852;0.097;4.0;202.0;382696.0;12.07301;
19797.0;16.0;8.0;2017.0;10.0;34.483;14.997;0.706;14.235;1.475;151.744;0.098;4.0;10.0;382696.0;14.92986;
19798.0;16.0;8.0;2017.0;11.0;33.21;12.529;0.659;14.25;1.258;158.625;0.252;4.0;94.0;382696.0;14.909797;
19799.0;16.0;8.0;2017.0;12.0;33.891;13.81;0.66;14.226;1.407;150.733;0.086;4.0;11.0;382696.0;14.76753;
19800.0;16.0;8.0;2018.0;1.0;34.54;14.511;0.625;14.322;1.465;166.851;0.112;4.0;139.0;385514.0;17.118895;
19801.0;16.0;8.0;2018.0;2.0;41.987;14.349;0.714;14.616;1.502;164.952;0.126;4.0;224.0;385514.0;21.410439;
19802.0;16.0;8.0;2018.0;3.0;43.945;13.899;0.791;14.645;1.415;160.995;0.18;4.0;33.0;385514.0;22.029325;
19803.0;16.0;8.0;2018.0;4.0;35.005;13.117;0.726;14.453;1.405;154.808;0.198;4.0;35.0;385514.0;17.221346;
19804.0;16.0;8.0;2018.0;5.0;31.312;11.197;0.624;14.338;1.362;155.924;0.169;4.0;67.0;385514.0;12.450729;
19805.0;16.0;8.0;2018.0;6.0;32.11;11.452;0.665;14.242;1.462;145.069;0.096;4.0;11.0;385514.0;13.048243;
19806.0;16.0;8.0;2018.0;7.0;30.326;11.596;0.638;14.187;1.471;144.611;0.1;4.0;18.0;385514.0;11.132694;
19807.0;16.0;8.0;2018.0;8.0;31.041;12.957;0.636;14.201;1.493;146.337;0.093;4.0;13.0;385514.0;12.226824;
19808.0;16.0;8.0;2018.0;9.0;31.583;13.916;0.672;14.256;1.473;147.467;0.099;4.0;17.0;385514.0;13.003845;
19809.0;16.0;8.0;2018.0;10.0;32.277;13.461;0.69;14.293;1.447;151.567;0.108;4.0;13.0;385514.0;13.9001255;
19810.0;16.0;8.0;2018.0;11.0;35.329;13.813;0.721;14.348;1.384;155.739;0.124;4.0;7.0;385514.0;15.484404;
19811.0;16.0;8.0;2018.0;12.0;32.413;14.526;0.6;14.243;1.419;153.803;0.079;4.0;8.0;385514.0;13.419143;
19812.0;16.0;8.0;2019.0;1.0;26.259;14.373;0.542;14.45;1.496;162.977;0.076;4.0;15.0;392322.0;13.566572;
19813.0;16.0;8.0;2019.0;2.0;39.526;14.983;0.769;14.74;1.481;160.587;0.136;4.0;10.0;392322.0;20.520996;
19814.0;16.0;8.0;2019.0;3.0;42.373;14.383;0.782;14.828;1.428;159.188;0.168;4.0;15.0;392322.0;22.77947;
19815.0;16.0;8.0;2019.0;4.0;23.098;13.605;0.7;14.568;1.433;146.876;0.165;4.0;16.0;392322.0;12.098534;
19816.0;16.0;8.0;2019.0;5.0;17.646;11.378;0.543;14.278;1.463;139.401;0.112;4.0;13.0;392322.0;7.9515014;
19817.0;16.0;8.0;2019.0;6.0;18.401;11.462;0.577;14.204;1.463;138.219;0.096;4.0;29.0;392322.0;8.455283;
19818.0;16.0;8.0;2019.0;7.0;17.804;11.656;0.572;14.185;1.499;135.334;0.089;4.0;53.0;392322.0;7.3953533;
19819.0;16.0;8.0;2019.0;8.0;18.06;13.341;0.536;14.263;1.523;135.611;0.086;4.0;35.0;392322.0;8.653114;
19820.0;16.0;8.0;2019.0;9.0;21.03;13.966;0.64;14.336;1.507;140.281;0.101;4.0;33.0;392322.0;9.928144;
19821.0;16.0;8.0;2019.0;10.0;21.654;13.92;0.665;14.32;1.49;141.383;0.103;4.0;22.0;392322.0;10.127044;
19822.0;16.0;8.0;2019.0;11.0;25.73;13.27;0.672;14.311;1.256;160.472;0.332;4.0;268.0;392322.0;13.260591;
19823.0;16.0;8.0;2019.0;12.0;22.592;14.096;0.592;14.364;1.427;145.883;0.089;4.0;56.0;392322.0;10.639979;
19824.0;16.0;8.0;2020.0;1.0;24.206;14.439;0.554;14.37;1.494;163.113;0.07;4.0;50.0;397410.0;13.155237;
19825.0;16.0;8.0;2020.0;2.0;37.627;14.571;0.754;14.6;1.489;160.277;0.143;4.0;33.0;397410.0;19.58494;
19826.0;16.0;8.0;2020.0;3.0;38.513;15.178;0.766;14.638;1.471;156.173;0.15;4.0;13.0;397410.0;20.6841;
19827.0;16.0;8.0;2020.0;4.0;22.244;14.259;0.702;14.498;1.478;144.632;0.145;4.0;14.0;397410.0;12.017765;
19828.0;16.0;8.0;2020.0;5.0;17.205;11.972;0.521;14.246;1.472;139.286;0.114;4.0;8.0;397410.0;7.6389246;
19829.0;16.0;8.0;2020.0;6.0;17.635;12.889;0.513;14.228;1.481;137.923;0.093;4.0;10.0;397410.0;7.326719;
19830.0;16.0;8.0;2020.0;7.0;17.349;11.92;0.543;14.096;1.507;137.022;0.094;4.0;24.0;397410.0;7.2765326;
19831.0;16.0;8.0;2020.0;8.0;19.308;13.123;0.608;14.212;1.513;141.702;0.107;4.0;23.0;397410.0;9.696185;
19832.0;16.0;8.0;2020.0;9.0;21.294;13.843;0.677;14.292;1.523;141.893;0.113;4.0;15.0;397410.0;9.875146;
19833.0;16.0;8.0;2020.0;10.0;20.744;13.378;0.671;14.247;1.506;142.754;0.109;4.0;29.0;397410.0;10.377671;
19834.0;16.0;8.0;2020.0;11.0;24.295;13.067;0.663;14.248;1.281;157.146;0.359;4.0;152.0;397410.0;13.061868;
19835.0;16.0;8.0;2020.0;12.0;23.504;13.031;0.639;14.263;1.344;150.632;0.197;4.0;114.0;397410.0;11.954728;
19836.0;16.0;8.0;2021.0;1.0;21.428;14.458;0.555;14.369;1.519;155.355;0.075;4.0;49.96;401060.0;11.433886;
19837.0;16.0;8.0;2021.0;2.0;24.376;14.271;0.724;14.48;1.501;158.507;0.123;4.0;33.53;401060.0;13.8254;
19838.0;16.0;8.0;2021.0;3.0;25.44;14.18;0.739;14.517;1.41;156.444;0.169;4.0;16.06;401060.0;14.614636;
19839.0;16.0;8.0;2021.0;4.0;22.778;13.786;0.714;14.5;1.477;145.822;0.163;4.0;15.36;401060.0;12.009003;
19840.0;16.0;9.0;2008.0;1.0;54.518;18.083;0.801;16.149;1.156;167.446;0.086;4.0;243.0;389916.0;21.458147;
19841.0;16.0;9.0;2008.0;2.0;55.102;17.138;0.889;16.047;1.171;166.823;0.095;4.0;26.0;389916.0;22.889494;
19842.0;16.0;9.0;2008.0;3.0;53.875;17.469;0.84;16.139;1.136;166.698;0.148;4.0;67.0;389916.0;22.653856;
19843.0;16.0;9.0;2008.0;4.0;42.548;14.56;0.993;15.943;1.099;164.123;0.171;4.0;47.0;389916.0;15.259617;
19844.0;16.0;9.0;2008.0;5.0;41.396;13.243;1.022;15.797;1.107;161.62;0.205;4.0;35.0;389916.0;14.753684;
19845.0;16.0;9.0;2008.0;6.0;39.029;13.452;1.091;15.934;1.147;160.193;0.117;4.0;9.0;389916.0;13.47865;
19846.0;16.0;9.0;2008.0;7.0;39.574;14.084;1.125;15.949;1.153;160.532;0.143;4.0;23.0;389916.0;13.496626;
19847.0;16.0;9.0;2008.0;8.0;39.456;15.171;1.072;15.972;1.185;160.99;0.132;4.0;18.0;389916.0;13.518417;
19848.0;16.0;9.0;2008.0;9.0;41.997;15.39;1.026;15.986;1.172;161.012;0.129;4.0;15.0;389916.0;14.832269;
19849.0;16.0;9.0;2008.0;10.0;43.565;15.387;0.996;15.96;1.157;164.534;0.162;4.0;7.0;389916.0;15.024632;
19850.0;16.0;9.0;2008.0;11.0;47.004;13.65;1.054;15.901;1.063;164.61;0.192;4.0;8.0;389916.0;17.239243;
19851.0;16.0;9.0;2008.0;12.0;45.642;13.619;0.97;15.867;1.061;165.229;0.139;4.0;13.0;389916.0;15.562353;
19852.0;16.0;9.0;2009.0;1.0;54.924;18.091;0.86;16.039;1.262;168.04;0.086;4.0;33.0;388169.0;22.387403;
19853.0;16.0;9.0;2009.0;2.0;55.344;17.713;0.889;16.04;1.27;166.768;0.097;4.0;35.0;388169.0;22.666235;
19854.0;16.0;9.0;2009.0;3.0;53.54;17.022;0.931;16.036;1.251;165.361;0.143;4.0;13.0;388169.0;22.48827;
19855.0;16.0;9.0;2009.0;4.0;42.71;15.687;0.995;16.141;1.189;163.24;0.15;4.0;213.0;388169.0;15.608337;
19856.0;16.0;9.0;2009.0;5.0;39.897;14.129;1.072;16.077;1.196;162.589;0.16;4.0;76.0;388169.0;14.143739;
19857.0;16.0;9.0;2009.0;6.0;38.967;14.226;1.059;15.94;1.262;159.864;0.141;4.0;50.0;388169.0;13.653193;
19858.0;16.0;9.0;2009.0;7.0;37.914;14.427;1.111;15.936;1.29;158.013;0.136;4.0;19.0;388169.0;13.736833;
19859.0;16.0;9.0;2009.0;8.0;36.53;15.195;1.065;15.947;1.332;158.073;0.113;4.0;12.0;388169.0;12.960679;
19860.0;16.0;9.0;2009.0;9.0;40.868;15.558;1.049;15.987;1.318;160.769;0.125;4.0;15.0;388169.0;15.349768;
19861.0;16.0;9.0;2009.0;10.0;42.695;15.876;1.045;15.99;1.282;163.204;0.159;4.0;11.0;388169.0;15.417466;
19862.0;16.0;9.0;2009.0;11.0;43.654;15.637;1.011;15.985;1.192;166.309;0.144;4.0;7.0;388169.0;16.337584;
19863.0;16.0;9.0;2009.0;12.0;42.866;15.341;1.024;15.926;1.179;163.046;0.106;4.0;5.0;388169.0;16.117619;
19864.0;16.0;9.0;2010.0;1.0;54.691;19.05;0.814;16.699;1.383;157.845;0.089;4.0;54.0;387010.0;24.092915;
19865.0;16.0;9.0;2010.0;2.0;54.912;18.724;0.81;16.699;1.377;156.18;0.097;4.0;49.0;387010.0;24.539463;
19866.0;16.0;9.0;2010.0;3.0;53.407;18.974;0.827;16.913;1.329;155.852;0.167;4.0;200.0;387010.0;23.67991;
19867.0;16.0;9.0;2010.0;4.0;42.638;17.106;0.834;16.691;1.275;150.858;0.19;4.0;24.0;387010.0;16.20708;
19868.0;16.0;9.0;2010.0;5.0;40.462;14.434;0.805;16.65;1.272;149.506;0.183;4.0;38.0;387010.0;14.600132;
19869.0;16.0;9.0;2010.0;6.0;38.233;14.542;0.815;16.621;1.297;142.08;0.132;4.0;27.0;387010.0;14.255315;
19870.0;16.0;9.0;2010.0;7.0;39.705;14.962;0.811;16.612;1.33;145.038;0.134;4.0;34.0;387010.0;14.529852;
19871.0;16.0;9.0;2010.0;8.0;37.301;16.193;0.789;16.651;1.341;143.22;0.117;4.0;20.0;387010.0;14.159561;
19872.0;16.0;9.0;2010.0;9.0;37.633;16.3;0.769;16.655;1.35;142.825;0.107;4.0;12.0;387010.0;14.570205;
19873.0;16.0;9.0;2010.0;10.0;43.35;15.845;0.892;16.654;1.285;149.828;0.175;4.0;12.0;387010.0;15.484907;
19874.0;16.0;9.0;2010.0;11.0;45.943;14.83;0.954;16.61;1.243;152.191;0.189;4.0;10.0;387010.0;16.227146;
19875.0;16.0;9.0;2010.0;12.0;43.316;15.7;0.854;16.614;1.268;143.564;0.143;4.0;15.0;387010.0;16.115498;
19876.0;16.0;9.0;2011.0;1.0;48.442;15.536;0.804;14.551;1.477;167.654;0.103;4.0;142.0;386068.0;18.168756;
19877.0;16.0;9.0;2011.0;2.0;47.609;14.771;0.811;14.723;1.453;168.487;0.14;4.0;167.0;386068.0;19.560251;
19878.0;16.0;9.0;2011.0;3.0;47.016;14.1;0.849;14.691;1.41;166.221;0.183;4.0;49.0;386068.0;17.194746;
19879.0;16.0;9.0;2011.0;4.0;37.024;13.333;0.732;14.487;1.387;157.895;0.193;4.0;35.0;386068.0;14.157964;
19880.0;16.0;9.0;2011.0;5.0;31.646;10.979;0.673;14.298;1.38;157.331;0.17;4.0;38.0;386068.0;11.1128025;
19881.0;16.0;9.0;2011.0;6.0;32.036;10.913;0.665;14.235;1.438;151.066;0.116;4.0;23.0;386068.0;10.614753;
19882.0;16.0;9.0;2011.0;7.0;31.223;11.303;0.672;14.202;1.448;149.592;0.111;4.0;25.0;386068.0;9.779236;
19883.0;16.0;9.0;2011.0;8.0;32.848;12.98;0.652;14.187;1.463;152.152;0.101;4.0;14.0;386068.0;10.688595;
19884.0;16.0;9.0;2011.0;9.0;33.691;14.132;0.658;14.225;1.472;153.025;0.088;4.0;13.0;386068.0;10.938159;
19885.0;16.0;9.0;2011.0;10.0;34.587;13.593;0.724;14.317;1.443;153.093;0.15;4.0;14.0;386068.0;12.047402;
19886.0;16.0;9.0;2011.0;11.0;41.483;13.241;0.794;14.421;1.201;164.0;0.214;4.0;11.0;386068.0;14.583964;
19887.0;16.0;9.0;2011.0;12.0;37.508;13.784;0.742;14.356;1.312;156.311;0.171;4.0;9.0;386068.0;13.366242;
19888.0;16.0;9.0;2012.0;1.0;50.508;15.109;0.806;14.591;1.477;167.622;0.114;4.0;52.0;385095.0;18.735165;
19889.0;16.0;9.0;2012.0;2.0;48.113;15.02;0.815;14.743;1.451;168.438;0.142;4.0;193.0;385095.0;19.851402;
19890.0;16.0;9.0;2012.0;3.0;47.2;13.877;0.847;14.699;1.426;167.125;0.181;4.0;96.0;385095.0;19.638622;
19891.0;16.0;9.0;2012.0;4.0;34.859;13.144;0.687;14.423;1.405;157.034;0.18;4.0;41.0;385095.0;14.551551;
19892.0;16.0;9.0;2012.0;5.0;33.035;10.995;0.682;14.288;1.397;154.033;0.171;4.0;29.0;385095.0;12.080843;
19893.0;16.0;9.0;2012.0;6.0;32.959;11.173;0.659;14.262;1.467;150.239;0.113;4.0;22.0;385095.0;10.996716;
19894.0;16.0;9.0;2012.0;7.0;32.925;11.699;0.653;14.192;1.457;151.281;0.102;4.0;16.0;385095.0;10.886351;
19895.0;16.0;9.0;2012.0;8.0;32.066;12.734;0.644;14.182;1.477;152.087;0.101;4.0;22.0;385095.0;11.076976;
19896.0;16.0;9.0;2012.0;9.0;35.073;14.27;0.664;14.215;1.461;153.978;0.088;4.0;11.0;385095.0;11.976014;
19897.0;16.0;9.0;2012.0;10.0;34.713;13.677;0.717;14.32;1.463;153.567;0.127;4.0;12.0;385095.0;12.479988;
19898.0;16.0;9.0;2012.0;11.0;40.522;13.84;0.759;14.429;1.221;161.228;0.202;4.0;9.0;385095.0;14.852235;
19899.0;16.0;9.0;2012.0;12.0;37.608;13.729;0.747;14.359;1.327;156.541;0.156;4.0;9.0;385095.0;13.856617;
19900.0;16.0;9.0;2013.0;1.0;49.86;14.93;0.8;14.534;1.488;165.181;0.095;4.0;128.0;384071.0;19.834814;
19901.0;16.0;9.0;2013.0;2.0;48.263;14.451;0.8;14.717;1.453;167.182;0.142;4.0;182.0;384071.0;21.43488;
19902.0;16.0;9.0;2013.0;3.0;48.765;13.494;0.828;14.724;1.42;165.459;0.172;4.0;28.0;384071.0;21.490479;
19903.0;16.0;9.0;2013.0;4.0;35.133;12.957;0.697;14.447;1.404;155.844;0.187;4.0;32.0;384071.0;15.327226;
19904.0;16.0;9.0;2013.0;5.0;33.302;10.742;0.687;14.304;1.389;154.882;0.174;4.0;22.0;384071.0;12.932016;
19905.0;16.0;9.0;2013.0;6.0;30.86;11.013;0.631;14.182;1.446;153.408;0.095;4.0;12.0;384071.0;10.512835;
19906.0;16.0;9.0;2013.0;7.0;31.385;11.348;0.634;14.194;1.455;150.272;0.101;4.0;17.0;384071.0;10.418462;
19907.0;16.0;9.0;2013.0;8.0;32.126;12.46;0.652;14.177;1.463;150.468;0.102;4.0;22.0;384071.0;11.510862;
19908.0;16.0;9.0;2013.0;9.0;33.047;13.724;0.645;14.234;1.488;151.5;0.093;4.0;17.0;384071.0;11.881613;
19909.0;16.0;9.0;2013.0;10.0;35.216;13.671;0.712;14.312;1.461;153.58;0.116;4.0;10.0;384071.0;13.293149;
19910.0;16.0;9.0;2013.0;11.0;40.793;12.728;0.747;14.426;1.217;161.005;0.217;4.0;11.0;384071.0;15.851621;
19911.0;16.0;9.0;2013.0;12.0;37.976;13.772;0.753;14.408;1.313;155.614;0.134;4.0;5.0;384071.0;14.4780855;
19912.0;16.0;9.0;2014.0;1.0;49.534;14.339;0.742;14.517;1.469;165.603;0.111;4.0;224.0;383077.0;21.173561;
19913.0;16.0;9.0;2014.0;2.0;47.495;13.997;0.738;14.681;1.478;164.102;0.14;4.0;99.0;383077.0;23.059958;
19914.0;16.0;9.0;2014.0;3.0;46.243;13.423;0.759;14.644;1.416;160.467;0.174;4.0;39.0;383077.0;20.8512;
19915.0;16.0;9.0;2014.0;4.0;34.614;12.854;0.694;14.416;1.393;154.919;0.168;4.0;38.0;383077.0;16.178228;
19916.0;16.0;9.0;2014.0;5.0;33.608;10.834;0.686;14.322;1.396;153.489;0.141;4.0;14.0;383077.0;13.651134;
19917.0;16.0;9.0;2014.0;6.0;32.97;10.6;0.649;14.231;1.459;151.098;0.111;4.0;22.0;383077.0;12.180732;
19918.0;16.0;9.0;2014.0;7.0;31.226;11.137;0.649;14.19;1.451;151.875;0.106;4.0;24.0;383077.0;11.204222;
19919.0;16.0;9.0;2014.0;8.0;32.802;12.656;0.64;14.181;1.482;150.682;0.101;4.0;20.0;383077.0;12.118384;
19920.0;16.0;9.0;2014.0;9.0;33.07;13.657;0.647;14.216;1.472;152.083;0.09;4.0;15.0;383077.0;12.532024;
19921.0;16.0;9.0;2014.0;10.0;32.692;12.694;0.681;14.303;1.453;152.29;0.134;4.0;35.0;383077.0;13.516258;
19922.0;16.0;9.0;2014.0;11.0;37.292;12.695;0.724;14.364;1.272;156.645;0.222;4.0;13.0;383077.0;15.349101;
19923.0;16.0;9.0;2014.0;12.0;35.461;12.631;0.716;14.262;1.292;154.648;0.171;4.0;19.0;383077.0;15.111476;
19924.0;16.0;9.0;2015.0;1.0;50.559;14.854;0.734;14.46;1.484;165.917;0.091;4.0;265.0;382247.0;21.490131;
19925.0;16.0;9.0;2015.0;2.0;49.736;14.248;0.722;14.668;1.459;163.76;0.132;4.0;109.0;382247.0;23.814617;
19926.0;16.0;9.0;2015.0;3.0;47.558;13.721;0.744;14.656;1.422;160.617;0.169;4.0;45.0;382247.0;23.916079;
19927.0;16.0;9.0;2015.0;4.0;33.741;13.017;0.684;14.413;1.374;154.071;0.161;4.0;30.0;382247.0;16.282831;
19928.0;16.0;9.0;2015.0;5.0;30.885;10.662;0.661;14.313;1.372;154.624;0.141;4.0;30.0;382247.0;13.18384;
19929.0;16.0;9.0;2015.0;6.0;29.714;11.25;0.627;14.227;1.388;152.361;0.093;4.0;22.0;382247.0;10.805867;
19930.0;16.0;9.0;2015.0;7.0;28.523;11.267;0.548;14.162;1.45;151.253;0.082;4.0;13.0;382247.0;10.435249;
19931.0;16.0;9.0;2015.0;8.0;28.723;12.685;0.548;14.133;1.457;152.24;0.078;4.0;20.0;382247.0;10.991439;
19932.0;16.0;9.0;2015.0;9.0;29.709;13.699;0.567;14.209;1.44;153.201;0.08;4.0;17.0;382247.0;11.236366;
19933.0;16.0;9.0;2015.0;10.0;31.311;13.055;0.687;14.257;1.371;152.107;0.115;4.0;22.0;382247.0;13.076491;
19934.0;16.0;9.0;2015.0;11.0;33.428;12.755;0.69;14.29;1.241;155.645;0.212;4.0;12.0;382247.0;15.24547;
19935.0;16.0;9.0;2015.0;12.0;30.202;12.925;0.576;14.138;1.377;154.757;0.062;4.0;11.0;382247.0;12.322063;
19936.0;16.0;9.0;2016.0;1.0;51.051;14.956;0.717;14.549;1.488;165.573;0.087;4.0;77.0;382102.0;21.749825;
19937.0;16.0;9.0;2016.0;2.0;48.027;14.144;0.725;14.724;1.438;165.047;0.136;4.0;80.0;382102.0;23.472351;
